rectal_temp,pulse,respiratory_rate,temp_of_extremities,pain,packed_cell_volume,total_protein,age_young,peripheral_pulse_increased,peripheral_pulse_normal,peripheral_pulse_reduced,mucous_membrane_bright_red,mucous_membrane_dark_cyanotic,mucous_membrane_normal_pink,mucous_membrane_pale_cyanotic,mucous_membrane_pale_pink,capillary_refill_time_less_3_sec,capillary_refill_time_more_3_sec,peristalsis_hypermotile,peristalsis_hypomotile,peristalsis_normal,abdominal_distention_none,abdominal_distention_severe,abdominal_distention_slight,nasogastric_tube_significant,nasogastric_tube_slight,nasogastric_reflux_more_1_liter,nasogastric_reflux_none,rectal_exam_feces_decreased,rectal_exam_feces_increased,rectal_exam_feces_normal,abdomen_distend_small,abdomen_firm,abdomen_normal,abdomen_other,abdomo_appearance_cloudy,abdomo_appearance_serosanguious,surgical_lesion_yes
38.0,50.0,36.0,1.0,2.0,39.0,6.6,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True
38.6,45.0,16.0,3.0,0.0,43.0,58.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False
38.9,80.0,44.0,1.0,1.0,54.0,6.5,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True
37.0,66.0,20.0,2.0,3.0,35.0,6.9,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
38.16861924686192,78.0,24.0,1.0,2.0,43.0,62.0,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
38.5,40.0,16.0,2.0,1.0,37.0,67.0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False
38.16861924686192,120.0,70.0,0.0,1.0,55.0,65.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
37.2,72.0,24.0,1.0,3.0,44.0,24.274436090225564,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True
37.5,72.0,30.0,0.0,3.0,60.0,6.8,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True
36.5,100.0,24.0,1.0,2.0,50.0,6.0,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True
37.2,40.0,20.0,1.0,2.0,36.0,62.0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
